Potential (V)	 Current (A)	 Elapsed Time (s)
-0,84899902	 -0,0001	 4843,2432
-0,84960938	 -0,0001	 4850,4505
-0,84533691	 -0,0001	 4857,6577
-0,84381104	 -0,0001	 4864,8649
-0,84533691	 -0,0001	 4872,0721
-0,84869385	 -0,0001	 4879,2793
-0,85388184	 -0,0001	 4886,4865
-0,85693359	 -0,0001	 4893,6937
-0,85693359	 -0,0001	 4900,9009
-0,85388184	 -0,0001	 4908,1081
-0,85418701	 -0,0001	 4915,3153
-0,85113525	 -0,0001	 4922,5225
-0,85083008	 -0,0001	 4929,7297
-0,85266113	 -0,0001	 4936,9369
-0,85083008	 -0,0001	 4944,1441
-0,85418701	 -0,0001	 4951,3514
-0,85510254	 -0,0001	 4958,5586
-0,85479736	 -0,0001	 4965,7658
-0,85540771	 -0,0001	 4972,973
-0,85357666	 -0,0001	 4980,1802
-0,85601807	 -0,0001	 4987,3874
-0,85998535	 -0,0001	 4994,5946
-0,85632324	 -0,0001	 5001,8018
-0,85510254	 -0,0001	 5009,009
-0,8581543	 -0,0001	 5016,2162
-0,85906982	 -0,0001	 5023,4234
-0,8605957	 -0,0001	 5030,6306
-0,86151123	 -0,0001	 5037,8378
-0,86120605	 -0,0001	 5045,045
-0,86303711	 -0,0001	 5052,2523
-0,86181641	 -0,0001	 5059,4595
-0,86242676	 -0,0001	 5066,6667
-0,86578369	 -0,0001	 5073,8739
-0,86669922	 -0,0001	 5081,0811
-0,86303711	 -0,0001	 5088,2883
-0,86669922	 -0,0001	 5095,4955
-0,86730957	 -0,0001	 5102,7027
-0,86853027	 -0,0001	 5109,9099
-0,86761475	 -0,0001	 5117,1171
-0,86761475	 -0,0001	 5124,3243
-0,86975098	 -0,0001	 5131,5315
-0,86975098	 -0,0001	 5138,7387
-0,8706665	 -0,0001	 5145,9459
-0,87188721	 -0,0001	 5153,1532
-0,87677002	 -0,0001	 5160,3604
-0,87554932	 -0,0001	 5167,5676
-0,87524414	 -0,0001	 5174,7748
-0,87615967	 -0,0001	 5181,982
-0,87615967	 -0,0001	 5189,1892
-0,87524414	 -0,0001	 5196,3964
-0,87738037	 -0,0001	 5203,6036
-0,8770752	 -0,0001	 5210,8108
-0,88043213	 -0,0001	 5218,018
-0,8807373	 -0,0001	 5225,2252
-0,88470459	 -0,0001	 5232,4324
-0,88409424	 -0,0001	 5239,6396
-0,88653564	 -0,0001	 5246,8468
-0,88592529	 -0,0001	 5254,0541
-0,89385986	 -0,0001	 5261,2613
-0,89752197	 -0,0001	 5268,4685
-0,8972168	 -0,0001	 5275,6757
-0,89691162	 -0,0001	 5282,8829
-0,8984375	 -0,0001	 5290,0901
-0,8996582	 -0,0001	 5297,2973
-0,89599609	 -0,0001	 5304,5045
-0,8984375	 -0,0001	 5311,7117
-0,90301514	 -0,0001	 5318,9189
-0,9072876	 -0,0001	 5326,1261
-0,90698242	 -0,0001	 5333,3333
-0,90454102	 -0,0001	 5340,5405
-0,90606689	 -0,0001	 5347,7477
-0,91125488	 -0,0001	 5354,955
-0,91278076	 -0,0001	 5362,1622
-0,91186523	 -0,0001	 5369,3694
-0,91003418	 -0,0001	 5376,5766
-0,90667725	 -0,0001	 5383,7838
-0,90637207	 -0,0001	 5390,991
-0,90698242	 -0,0001	 5398,1982
-0,91003418	 -0,0001	 5405,4054
-0,91766357	 -0,0001	 5412,6126
-0,92315674	 -0,0001	 5419,8198
-0,92529297	 -0,0001	 5427,027
-0,92956543	 -0,0001	 5434,2342
-0,93536377	 -0,0001	 5441,4414
-0,93200684	 -0,0001	 5448,6486
-0,92590332	 -0,0001	 5455,8559
-0,93078613	 -0,0001	 5463,0631
-0,93048096	 -0,0001	 5470,2703
-0,92559814	 -0,0001	 5477,4775
-0,93261719	 -0,0001	 5484,6847
-0,9362793	 -0,0001	 5491,8919
-0,9362793	 -0,0001	 5499,0991
-0,93963623	 -0,0001	 5506,3063
-0,94482422	 -0,0001	 5513,5135
-0,94268799	 -0,0001	 5520,7207
-0,94146729	 -0,0001	 5527,9279
-0,94268799	 -0,0001	 5535,1351
-0,94238281	 -0,0001	 5542,3423
-0,94146729	 -0,0001	 5549,5495
-0,94940186	 -0,0001	 5556,7568
-0,95184326	 -0,0001	 5563,964
-0,95306396	 -0,0001	 5571,1712
-0,95672607	 -0,0001	 5578,3784
-0,95703125	 -0,0001	 5585,5856
-0,96038818	 -0,0001	 5592,7928
-0,9588623	 -0,0001	 5600
-0,95825195	 -0,0001	 5607,2072
-0,95581055	 -0,0001	 5614,4144
-0,95184326	 -0,0001	 5621,6216
-0,96008301	 -0,0001	 5628,8288
-0,96252441	 -0,0001	 5636,036
-0,95672607	 -0,0001	 5643,2432
-0,96099854	 -0,0001	 5650,4505
-0,96496582	 -0,0001	 5657,6577
-0,96679688	 -0,0001	 5664,8649
-0,9664917	 -0,0001	 5672,0721
-0,96740723	 -0,0001	 5679,2793
-0,96893311	 -0,0001	 5686,4865
-0,97015381	 -0,0001	 5693,6937
-0,97381592	 -0,0001	 5700,9009
-0,97625732	 -0,0001	 5708,1081
-0,98236084	 -0,0001	 5715,3153
-0,98327637	 -0,0001	 5722,5225
-0,98266602	 -0,0001	 5729,7297
-0,98266602	 -0,0001	 5736,9369
-0,98724365	 -0,0001	 5744,1441
-0,98571777	 -0,0001	 5751,3514
-0,98754883	 -0,0001	 5758,5586
-0,99060059	 -0,0001	 5765,7658
-0,98999023	 -0,0001	 5772,973
-0,98297119	 -0,0001	 5780,1802
-0,98114014	 -0,0001	 5787,3874
-0,98144531	 -0,0001	 5794,5946
-0,98693848	 -0,0001	 5801,8018
-0,98937988	 -0,0001	 5809,009
-0,99334717	 -0,0001	 5816,2162
-0,99212646	 -0,0001	 5823,4234
-0,99121094	 -0,0001	 5830,6306
-0,99304199	 -0,0001	 5837,8378
-0,99578857	 -0,0001	 5845,045
-0,99639893	 -0,0001	 5852,2523
-0,99700928	 -0,0001	 5859,4595
-0,9979248	 -0,0001	 5866,6667
-1,0037231	 -0,0001	 5873,8739
-1,0070801	 -0,0001	 5881,0811
-1,0098267	 -0,0001	 5888,2883
-1,0073853	 -0,0001	 5895,4955
-1,0083008	 -0,0001	 5902,7027
-1,0113525	 -0,0001	 5909,9099
-1,0092163	 -0,0001	 5917,1171
-1,0122681	 -0,0001	 5924,3243
-1,0131836	 -0,0001	 5931,5315
-1,0131836	 -0,0001	 5938,7387
-1,0110474	 -0,0001	 5945,9459
-1,0137939	 -0,0001	 5953,1532
-1,0119629	 -0,0001	 5960,3604
-1,0131836	 -0,0001	 5967,5676
-1,0165405	 -0,0001	 5974,7748
-1,0177612	 -0,0001	 5981,982
-1,0205078	 -0,0001	 5989,1892
-1,0235596	 -0,0001	 5996,3964
-1,0211182	 -0,0001	 6003,6036
-1,0198975	 -0,0001	 6010,8108
-1,020813	 -0,0001	 6018,018
-1,0238647	 -0,0001	 6025,2252
-1,0235596	 -0,0001	 6032,4324
-1,0272217	 -0,0001	 6039,6396
-1,0287476	 -0,0001	 6046,8468
-1,0293579	 -0,0001	 6054,0541
-1,0296631	 -0,0001	 6061,2613
-1,0321045	 -0,0001	 6068,4685
-1,0290527	 -0,0001	 6075,6757
-1,0314941	 -0,0001	 6082,8829
-1,0317993	 -0,0001	 6090,0901
-1,0357666	 -0,0001	 6097,2973
-1,0375977	 -0,0001	 6104,5045
-1,0339355	 -0,0001	 6111,7117
-1,0314941	 -0,0001	 6118,9189
-1,0324097	 -0,0001	 6126,1261
-1,0339355	 -0,0001	 6133,3333
-1,0360718	 -0,0001	 6140,5405
-1,0336304	 -0,0001	 6147,7477
-1,031189	 -0,0001	 6154,955
-1,0263062	 -0,0001	 6162,1622
-1,0250854	 -0,0001	 6169,3694
-1,027832	 -0,0001	 6176,5766
-1,0263062	 -0,0001	 6183,7838
-1,0241699	 -0,0001	 6190,991
-1,020813	 -0,0001	 6198,1982
-1,0211182	 -0,0001	 6205,4054
-1,0192871	 -0,0001	 6212,6126
-1,0192871	 -0,0001	 6219,8198
-1,0220337	 -0,0001	 6227,027
-1,0217285	 -0,0001	 6234,2342
-1,0180664	 -0,0001	 6241,4414
-1,0186768	 -0,0001	 6248,6486
-1,0192871	 -0,0001	 6255,8559
-1,0165405	 -0,0001	 6263,0631
-1,0180664	 -0,0001	 6270,2703
-1,0195923	 -0,0001	 6277,4775
-1,0177612	 -0,0001	 6284,6847
-1,0189819	 -0,0001	 6291,8919
-1,0165405	 -0,0001	 6299,0991
-1,0195923	 -0,0001	 6306,3063
-1,0205078	 -0,0001	 6313,5135
-1,0174561	 -0,0001	 6320,7207
-1,0223389	 -0,0001	 6327,9279
-1,020813	 -0,0001	 6335,1351
-1,0205078	 -0,0001	 6342,3423
-1,0217285	 -0,0001	 6349,5495
-1,0192871	 -0,0001	 6356,7568
-1,0150146	 -0,0001	 6363,964
-1,0147095	 -0,0001	 6371,1712
-1,0113525	 -0,0001	 6378,3784
-1,0089111	 -0,0001	 6385,5856
-1,0140991	 -0,0001	 6392,7928
-1,0153198	 -0,0001	 6400
-1,0144043	 -0,0001	 6407,2072
-1,0092163	 -0,0001	 6414,4144
-1,0116577	 -0,0001	 6421,6216
-1,0095215	 -0,0001	 6428,8288
-1,0049438	 -0,0001	 6436,036
-1,0083008	 -0,0001	 6443,2432
-1,0119629	 -0,0001	 6450,4505
-1,0079956	 -0,0001	 6457,6577
-1,0067749	 -0,0001	 6464,8649
-1,0055542	 -0,0001	 6472,0721
-0,99761963	 -0,0001	 6479,2793
-1,0003662	 -0,0001	 6486,4865
-0,99090576	 -0,0001	 6493,6937
-0,99029541	 -0,0001	 6500,9009
-0,99243164	 -0,0001	 6508,1081
-0,98632813	 -0,0001	 6515,3153
-0,98327637	 -0,0001	 6522,5225
-0,97991943	 -0,0001	 6529,7297
-0,9753418	 -0,0001	 6536,9369
-0,97686768	 -0,0001	 6544,1441
-0,97442627	 -0,0001	 6551,3514
-0,97473145	 -0,0001	 6558,5586
-0,97015381	 -0,0001	 6565,7658
-0,96588135	 -0,0001	 6572,973
-0,97045898	 -0,0001	 6580,1802
-0,97198486	 -0,0001	 6587,3874
-0,97473145	 -0,0001	 6594,5946
-0,97290039	 -0,0001	 6601,8018
-0,97167969	 -0,0001	 6609,009
-0,96588135	 -0,0001	 6616,2162
-0,9588623	 -0,0001	 6623,4234
-0,95703125	 -0,0001	 6630,6306
-0,95825195	 -0,0001	 6637,8378
-0,95672607	 -0,0001	 6645,045
-0,95123291	 -0,0001	 6652,2523
-0,94665527	 -0,0001	 6659,4595
-0,94512939	 -0,0001	 6666,6667
-0,94177246	 -0,0001	 6673,8739
-0,94085693	 -0,0001	 6681,0811
-0,94726563	 -0,0001	 6688,2883
-0,94940186	 -0,0001	 6695,4955
-0,94665527	 -0,0001	 6702,7027
-0,94390869	 -0,0001	 6709,9099
-0,94299316	 -0,0001	 6717,1171
-0,94390869	 -0,0001	 6724,3243
-0,94116211	 -0,0001	 6731,5315
-0,9362793	 -0,0001	 6738,7387
-0,92895508	 -0,0001	 6745,9459
-0,93444824	 -0,0001	 6753,1532
-0,93383789	 -0,0001	 6760,3604
-0,93353271	 -0,0001	 6767,5676
-0,93322754	 -0,0001	 6774,7748
-0,93505859	 -0,0001	 6781,982
-0,94451904	 -0,0001	 6789,1892
-0,93383789	 -0,0001	 6796,3964
-0,93261719	 -0,0001	 6803,6036
-0,92956543	 -0,0001	 6810,8108
-0,92712402	 -0,0001	 6818,018
-0,92498779	 -0,0001	 6825,2252
-0,92559814	 -0,0001	 6832,4324
-0,93231201	 -0,0001	 6839,6396
-0,93383789	 -0,0001	 6846,8468
-0,92590332	 -0,0001	 6854,0541
-0,92498779	 -0,0001	 6861,2613
-0,92803955	 -0,0001	 6868,4685
-0,92376709	 -0,0001	 6875,6757
-0,92559814	 -0,0001	 6882,8829
-0,93109131	 -0,0001	 6890,0901
-0,93292236	 -0,0001	 6897,2973
-0,92407227	 -0,0001	 6904,5045
-0,92651367	 -0,0001	 6911,7117
-0,9262085	 -0,0001	 6918,9189
-0,92681885	 -0,0001	 6926,1261
-0,9274292	 -0,0001	 6933,3333
-0,9286499	 -0,0001	 6940,5405
-0,92376709	 -0,0001	 6947,7477
-0,92926025	 -0,0001	 6954,955
-0,92834473	 -0,0001	 6962,1622
-0,93292236	 -0,0001	 6969,3694
-0,9286499	 -0,0001	 6976,5766
-0,92498779	 -0,0001	 6983,7838
-0,93017578	 -0,0001	 6990,991
-0,92712402	 -0,0001	 6998,1982
-0,92254639	 -0,0001	 7005,4054
-0,92102051	 -0,0001	 7012,6126
-0,92468262	 -0,0001	 7019,8198
-0,92498779	 -0,0001	 7027,027
-0,9286499	 -0,0001	 7034,2342
-0,93322754	 -0,0001	 7041,4414
-0,93292236	 -0,0001	 7048,6486
-0,93902588	 -0,0001	 7055,8559
-0,93933105	 -0,0001	 7063,0631
-0,93444824	 -0,0001	 7070,2703
-0,93414307	 -0,0001	 7077,4775
-0,93109131	 -0,0001	 7084,6847
-0,93261719	 -0,0001	 7091,8919
-0,93139648	 -0,0001	 7099,0991
-0,92773438	 -0,0001	 7106,3063
-0,93078613	 -0,0001	 7113,5135
-0,93078613	 -0,0001	 7120,7207
-0,93566895	 -0,0001	 7127,9279
-0,93688965	 -0,0001	 7135,1351
-0,93658447	 -0,0001	 7142,3423
-0,93719482	 -0,0001	 7149,5495
-0,93322754	 -0,0001	 7156,7568
-0,93414307	 -0,0001	 7163,964
-0,93292236	 -0,0001	 7171,1712
-0,93688965	 -0,0001	 7178,3784
-0,94177246	 -0,0001	 7185,5856
-0,94390869	 -0,0001	 7192,7928
-0,93994141	 -0,0001	 7200
