Potential (V)	 Current (A)	 Elapsed Time (s)
-1,1425781	 -0,0001	 7297,2973
-1,1425781	 -0,0001	 7308,1081
-1,1419678	 -0,0001	 7318,9189
-1,1413574	 -0,0001	 7329,7297
-1,1407471	 -0,0001	 7340,5405
-1,1407471	 -0,0001	 7351,3514
-1,1407471	 -0,0001	 7362,1622
-1,1398315	 -0,0001	 7372,973
-1,1425781	 -0,0001	 7383,7838
-1,1428833	 -0,0001	 7394,5946
-1,1407471	 -0,0001	 7405,4054
-1,1413574	 -0,0001	 7416,2162
-1,1428833	 -0,0001	 7427,027
-1,1431885	 -0,0001	 7437,8378
-1,144104	 -0,0001	 7448,6486
-1,1419678	 -0,0001	 7459,4595
-1,1407471	 -0,0001	 7470,2703
-1,1428833	 -0,0001	 7481,0811
-1,1453247	 -0,0001	 7491,8919
-1,1462402	 -0,0001	 7502,7027
-1,1456299	 -0,0001	 7513,5135
-1,1444092	 -0,0001	 7524,3243
-1,1428833	 -0,0001	 7535,1351
-1,144104	 -0,0001	 7545,9459
-1,1456299	 -0,0001	 7556,7568
-1,1462402	 -0,0001	 7567,5676
-1,1456299	 -0,0001	 7578,3784
-1,1437988	 -0,0001	 7589,1892
-1,1428833	 -0,0001	 7600
-1,1450195	 -0,0001	 7610,8108
-1,1468506	 -0,0001	 7621,6216
-1,1456299	 -0,0001	 7632,4324
-1,1444092	 -0,0001	 7643,2432
-1,1471558	 -0,0001	 7654,0541
-1,1471558	 -0,0001	 7664,8649
-1,1459351	 -0,0001	 7675,6757
-1,1459351	 -0,0001	 7686,4865
-1,1456299	 -0,0001	 7697,2973
-1,1437988	 -0,0001	 7708,1081
-1,1453247	 -0,0001	 7718,9189
-1,1489868	 -0,0001	 7729,7297
-1,1514282	 -0,0001	 7740,5405
-1,151123	 -0,0001	 7751,3514
-1,1437988	 -0,0001	 7762,1622
-1,1419678	 -0,0001	 7772,973
-1,1477661	 -0,0001	 7783,7838
-1,1532593	 -0,0001	 7794,5946
-1,1526489	 -0,0001	 7805,4054
-1,1499023	 -0,0001	 7816,2162
-1,1474609	 -0,0001	 7827,027
-1,1462402	 -0,0001	 7837,8378
-1,149292	 -0,0001	 7848,6486
-1,151123	 -0,0001	 7859,4595
-1,1465454	 -0,0001	 7870,2703
-1,1419678	 -0,0001	 7881,0811
-1,1483765	 -0,0001	 7891,8919
-1,1575317	 -0,0001	 7902,7027
-1,1566162	 -0,0001	 7913,5135
-1,1505127	 -0,0001	 7924,3243
-1,1453247	 -0,0001	 7935,1351
-1,1450195	 -0,0001	 7945,9459
-1,1486816	 -0,0001	 7956,7568
-1,1532593	 -0,0001	 7967,5676
-1,1557007	 -0,0001	 7978,3784
-1,15448	 -0,0001	 7989,1892
-1,1471558	 -0,0001	 8000
-1,1444092	 -0,0001	 8010,8108
-1,149292	 -0,0001	 8021,6216
-1,1560059	 -0,0001	 8032,4324
-1,1520386	 -0,0001	 8043,2432
-1,1291504	 -0,0001	 8054,0541
-1,1422729	 -0,0001	 8064,8649
-1,1639404	 -0,0001	 8075,6757
-1,1663818	 -0,0001	 8086,4865
-1,1566162	 -0,0001	 8097,2973
-1,1444092	 -0,0001	 8108,1081
-1,1312866	 -0,0001	 8118,9189
-1,12854	 -0,0001	 8129,7297
-1,1373901	 -0,0001	 8140,5405
-1,1413574	 -0,0001	 8151,3514
-1,1422729	 -0,0001	 8162,1622
-1,1361694	 -0,0001	 8172,973
-1,1331177	 -0,0001	 8183,7838
-1,1340332	 -0,0001	 8194,5946
-1,1291504	 -0,0001	 8205,4054
-1,1273193	 -0,0001	 8216,2162
-1,12854	 -0,0001	 8227,027
-1,1294556	 -0,0001	 8237,8378
-1,133728	 -0,0001	 8248,6486
-1,1325073	 -0,0001	 8259,4595
-1,1303711	 -0,0001	 8270,2703
-1,1306763	 -0,0001	 8281,0811
-1,126709	 -0,0001	 8291,8919
-1,1233521	 -0,0001	 8302,7027
-1,1248779	 -0,0001	 8313,5135
-1,1239624	 -0,0001	 8324,3243
-1,1212158	 -0,0001	 8335,1351
-1,1199951	 -0,0001	 8345,9459
-1,1178589	 -0,0001	 8356,7568
-1,1175537	 -0,0001	 8367,5676
-1,1190796	 -0,0001	 8378,3784
-1,121521	 -0,0001	 8389,1892
-1,1196899	 -0,0001	 8400
-1,1175537	 -0,0001	 8410,8108
-1,1169434	 -0,0001	 8421,6216
-1,1169434	 -0,0001	 8432,4324
-1,1181641	 -0,0001	 8443,2432
-1,1172485	 -0,0001	 8454,0541
-1,1190796	 -0,0001	 8464,8649
-1,1239624	 -0,0001	 8475,6757
-1,1199951	 -0,0001	 8486,4865
-1,1190796	 -0,0001	 8497,2973
-1,1196899	 -0,0001	 8508,1081
-1,1224365	 -0,0001	 8518,9189
-1,1273193	 -0,0001	 8529,7297
-1,1294556	 -0,0001	 8540,5405
-1,1257935	 -0,0001	 8551,3514
-1,1209106	 -0,0001	 8562,1622
-1,1199951	 -0,0001	 8572,973
-1,1212158	 -0,0001	 8583,7838
-1,1230469	 -0,0001	 8594,5946
-1,1245728	 -0,0001	 8605,4054
-1,1273193	 -0,0001	 8616,2162
-1,1282349	 -0,0001	 8627,027
-1,1288452	 -0,0001	 8637,8378
-1,1303711	 -0,0001	 8648,6486
-1,1291504	 -0,0001	 8659,4595
-1,1291504	 -0,0001	 8670,2703
-1,12854	 -0,0001	 8681,0811
-1,1303711	 -0,0001	 8691,8919
-1,1334229	 -0,0001	 8702,7027
-1,1343384	 -0,0001	 8713,5135
-1,1355591	 -0,0001	 8724,3243
-1,1352539	 -0,0001	 8735,1351
-1,1322021	 -0,0001	 8745,9459
-1,1312866	 -0,0001	 8756,7568
-1,1355591	 -0,0001	 8767,5676
-1,1380005	 -0,0001	 8778,3784
-1,137085	 -0,0001	 8789,1892
-1,1352539	 -0,0001	 8800
-1,1358643	 -0,0001	 8810,8108
-1,1392212	 -0,0001	 8821,6216
-1,1431885	 -0,0001	 8832,4324
-1,1428833	 -0,0001	 8843,2432
-1,1425781	 -0,0001	 8854,0541
-1,1477661	 -0,0001	 8864,8649
-1,1502075	 -0,0001	 8875,6757
-1,1523438	 -0,0001	 8886,4865
-1,1535645	 -0,0001	 8897,2973
-1,1532593	 -0,0001	 8908,1081
-1,1517334	 -0,0001	 8918,9189
-1,1541748	 -0,0001	 8929,7297
-1,1547852	 -0,0001	 8940,5405
-1,1560059	 -0,0001	 8951,3514
-1,1578369	 -0,0001	 8962,1622
-1,1602783	 -0,0001	 8972,973
-1,1633301	 -0,0001	 8983,7838
-1,1633301	 -0,0001	 8994,5946
-1,1645508	 -0,0001	 9005,4054
-1,1660767	 -0,0001	 9016,2162
-1,1672974	 -0,0001	 9027,027
-1,1682129	 -0,0001	 9037,8378
-1,1685181	 -0,0001	 9048,6486
-1,1712646	 -0,0001	 9059,4595
-1,1752319	 -0,0001	 9070,2703
-1,1773682	 -0,0001	 9081,0811
-1,1767578	 -0,0001	 9091,8919
-1,1740112	 -0,0001	 9102,7027
-1,1727905	 -0,0001	 9113,5135
-1,1721802	 -0,0001	 9124,3243
-1,1709595	 -0,0001	 9135,1351
-1,1703491	 -0,0001	 9145,9459
-1,1703491	 -0,0001	 9156,7568
-1,1679077	 -0,0001	 9167,5676
-1,166687	 -0,0001	 9178,3784
-1,1663818	 -0,0001	 9189,1892
-1,1669922	 -0,0001	 9200
-1,1636353	 -0,0001	 9210,8108
-1,1593628	 -0,0001	 9221,6216
-1,1578369	 -0,0001	 9232,4324
-1,1560059	 -0,0001	 9243,2432
-1,1532593	 -0,0001	 9254,0541
-1,1523438	 -0,0001	 9264,8649
-1,1514282	 -0,0001	 9275,6757
-1,1523438	 -0,0001	 9286,4865
-1,1532593	 -0,0001	 9297,2973
-1,1517334	 -0,0001	 9308,1081
-1,1526489	 -0,0001	 9318,9189
-1,1547852	 -0,0001	 9329,7297
-1,156311	 -0,0001	 9340,5405
-1,1553955	 -0,0001	 9351,3514
-1,1560059	 -0,0001	 9362,1622
-1,1560059	 -0,0001	 9372,973
-1,1569214	 -0,0001	 9383,7838
-1,1590576	 -0,0001	 9394,5946
-1,1611938	 -0,0001	 9405,4054
-1,1642456	 -0,0001	 9416,2162
-1,166687	 -0,0001	 9427,027
-1,166687	 -0,0001	 9437,8378
-1,1636353	 -0,0001	 9448,6486
-1,1611938	 -0,0001	 9459,4595
-1,1611938	 -0,0001	 9470,2703
-1,1618042	 -0,0001	 9481,0811
-1,1608887	 -0,0001	 9491,8919
-1,1630249	 -0,0001	 9502,7027
-1,1654663	 -0,0001	 9513,5135
-1,1672974	 -0,0001	 9524,3243
-1,1654663	 -0,0001	 9535,1351
-1,1645508	 -0,0001	 9545,9459
-1,1654663	 -0,0001	 9556,7568
-1,1654663	 -0,0001	 9567,5676
-1,164856	 -0,0001	 9578,3784
-1,164856	 -0,0001	 9589,1892
-1,1654663	 -0,0001	 9600
-1,1642456	 -0,0001	 9610,8108
-1,1627197	 -0,0001	 9621,6216
-1,161499	 -0,0001	 9632,4324
-1,1621094	 -0,0001	 9643,2432
-1,1611938	 -0,0001	 9654,0541
-1,161499	 -0,0001	 9664,8649
-1,1605835	 -0,0001	 9675,6757
-1,1608887	 -0,0001	 9686,4865
-1,1611938	 -0,0001	 9697,2973
-1,1627197	 -0,0001	 9708,1081
-1,1642456	 -0,0001	 9718,9189
-1,1654663	 -0,0001	 9729,7297
-1,1663818	 -0,0001	 9740,5405
-1,1657715	 -0,0001	 9751,3514
-1,1657715	 -0,0001	 9762,1622
-1,1645508	 -0,0001	 9772,973
-1,1642456	 -0,0001	 9783,7838
-1,1636353	 -0,0001	 9794,5946
-1,1639404	 -0,0001	 9805,4054
-1,1639404	 -0,0001	 9816,2162
-1,164856	 -0,0001	 9827,027
-1,1651611	 -0,0001	 9837,8378
-1,1651611	 -0,0001	 9848,6486
-1,164856	 -0,0001	 9859,4595
-1,1642456	 -0,0001	 9870,2703
-1,1630249	 -0,0001	 9881,0811
-1,1636353	 -0,0001	 9891,8919
-1,1642456	 -0,0001	 9902,7027
-1,1645508	 -0,0001	 9913,5135
-1,1642456	 -0,0001	 9924,3243
-1,1639404	 -0,0001	 9935,1351
-1,1636353	 -0,0001	 9945,9459
-1,1663818	 -0,0001	 9956,7568
-1,1669922	 -0,0001	 9967,5676
-1,1630249	 -0,0001	 9978,3784
-1,1618042	 -0,0001	 9989,1892
-1,1636353	 -0,0001	 10000
-1,1676025	 -0,0001	 10010,811
-1,1700439	 -0,0001	 10021,622
-1,1700439	 -0,0001	 10032,432
-1,1688232	 -0,0001	 10043,243
-1,1682129	 -0,0001	 10054,054
-1,156311	 -0,0001	 10064,865
-1,1099243	 -0,0001	 10075,676
-1,18927	 -0,0001	 10086,486
-1,1920166	 -0,0001	 10097,297
-1,177063	 -0,0001	 10108,108
-1,1618042	 -0,0001	 10118,919
-1,1486816	 -0,0001	 10129,73
-1,1358643	 -0,0001	 10140,541
-1,1279297	 -0,0001	 10151,351
-1,12854	 -0,0001	 10162,162
-1,1300659	 -0,0001	 10172,973
-1,1294556	 -0,0001	 10183,784
-1,1254883	 -0,0001	 10194,595
-1,1203003	 -0,0001	 10205,405
-1,1178589	 -0,0001	 10216,216
-1,1123657	 -0,0001	 10227,027
-1,1087036	 -0,0001	 10237,838
-1,1035156	 -0,0001	 10248,649
-1,0974121	 -0,0001	 10259,459
-1,0919189	 -0,0001	 10270,27
-1,0879517	 -0,0001	 10281,081
-1,0845947	 -0,0001	 10291,892
-1,0800171	 -0,0001	 10302,703
-1,0748291	 -0,0001	 10313,514
-1,0720825	 -0,0001	 10324,324
-1,0696411	 -0,0001	 10335,135
-1,0696411	 -0,0001	 10345,946
-1,0641479	 -0,0001	 10356,757
-1,0610962	 -0,0001	 10367,568
-1,0586548	 -0,0001	 10378,378
-1,0568237	 -0,0001	 10389,189
-1,0562134	 -0,0001	 10400
-1,053772	 -0,0001	 10410,811
-1,0510254	 -0,0001	 10421,622
-1,0470581	 -0,0001	 10432,432
-1,0473633	 -0,0001	 10443,243
-1,0482788	 -0,0001	 10454,054
-1,0482788	 -0,0001	 10464,865
-1,0464478	 -0,0001	 10475,676
-1,0473633	 -0,0001	 10486,486
-1,0430908	 -0,0001	 10497,297
-1,0418701	 -0,0001	 10508,108
-1,0403442	 -0,0001	 10518,919
-1,038208	 -0,0001	 10529,73
-1,0388184	 -0,0001	 10540,541
-1,0379028	 -0,0001	 10551,351
-1,0369873	 -0,0001	 10562,162
-1,036377	 -0,0001	 10572,973
-1,0357666	 -0,0001	 10583,784
-1,0369873	 -0,0001	 10594,595
-1,0379028	 -0,0001	 10605,405
-1,0388184	 -0,0001	 10616,216
-1,0372925	 -0,0001	 10627,027
-1,0372925	 -0,0001	 10637,838
-1,0366821	 -0,0001	 10648,649
-1,0369873	 -0,0001	 10659,459
-1,0372925	 -0,0001	 10670,27
-1,0366821	 -0,0001	 10681,081
-1,0354614	 -0,0001	 10691,892
-1,0354614	 -0,0001	 10702,703
-1,0357666	 -0,0001	 10713,514
-1,0372925	 -0,0001	 10724,324
-1,038208	 -0,0001	 10735,135
-1,0385132	 -0,0001	 10745,946
-1,0394287	 -0,0001	 10756,757
-1,0388184	 -0,0001	 10767,568
-1,0379028	 -0,0001	 10778,378
-1,0388184	 -0,0001	 10789,189
-1,038208	 -0,0001	 10800
