Potential (V)	 Current (A)	 Elapsed Time (s)
-1,0476685	 -0,0001	 7286,4865
-1,0494995	 -0,0001	 7297,2973
-1,0513306	 -0,0001	 7308,1081
-1,055603	 -0,0001	 7318,9189
-1,055603	 -0,0001	 7329,7297
-1,0498047	 -0,0001	 7340,5405
-1,0427856	 -0,0001	 7351,3514
-1,0418701	 -0,0001	 7362,1622
-1,0412598	 -0,0001	 7372,973
-1,0476685	 -0,0001	 7383,7838
-1,0513306	 -0,0001	 7394,5946
-1,0498047	 -0,0001	 7405,4054
-1,0501099	 -0,0001	 7416,2162
-1,0592651	 -0,0001	 7427,027
-1,0601807	 -0,0001	 7437,8378
-1,0580444	 -0,0001	 7448,6486
-1,0614014	 -0,0001	 7459,4595
-1,0678101	 -0,0001	 7470,2703
-1,0641479	 -0,0001	 7481,0811
-1,0668945	 -0,0001	 7491,8919
-1,0595703	 -0,0001	 7502,7027
-1,0629272	 -0,0001	 7513,5135
-1,0690308	 -0,0001	 7524,3243
-1,0638428	 -0,0001	 7535,1351
-1,0675049	 -0,0001	 7545,9459
-1,0733032	 -0,0001	 7556,7568
-1,0754395	 -0,0001	 7567,5676
-1,0714722	 -0,0001	 7578,3784
-1,0699463	 -0,0001	 7589,1892
-1,0653687	 -0,0001	 7600
-1,0647583	 -0,0001	 7610,8108
-1,0787964	 -0,0001	 7621,6216
-1,065979	 -0,0001	 7632,4324
-1,0610962	 -0,0001	 7643,2432
-1,0580444	 -0,0001	 7654,0541
-1,0586548	 -0,0001	 7664,8649
-1,0641479	 -0,0001	 7675,6757
-1,0699463	 -0,0001	 7686,4865
-1,0647583	 -0,0001	 7697,2973
-1,0620117	 -0,0001	 7708,1081
-1,0623169	 -0,0001	 7718,9189
-1,065979	 -0,0001	 7729,7297
-1,0552979	 -0,0001	 7740,5405
-1,0577393	 -0,0001	 7751,3514
-1,053772	 -0,0001	 7762,1622
-1,0629272	 -0,0001	 7772,973
-1,0565186	 -0,0001	 7783,7838
-1,0543823	 -0,0001	 7794,5946
-1,0464478	 -0,0001	 7805,4054
-1,0461426	 -0,0001	 7816,2162
-1,0494995	 -0,0001	 7827,027
-1,0519409	 -0,0001	 7837,8378
-1,0687256	 -0,0001	 7848,6486
-1,0705566	 -0,0001	 7859,4595
-1,0562134	 -0,0001	 7870,2703
-1,0464478	 -0,0001	 7881,0811
-1,0470581	 -0,0001	 7891,8919
-1,0565186	 -0,0001	 7902,7027
-1,0662842	 -0,0001	 7913,5135
-1,0681152	 -0,0001	 7924,3243
-1,0641479	 -0,0001	 7935,1351
-1,0519409	 -0,0001	 7945,9459
-1,0534668	 -0,0001	 7956,7568
-1,0577393	 -0,0001	 7967,5676
-1,0516357	 -0,0001	 7978,3784
-1,0501099	 -0,0001	 7989,1892
-1,0443115	 -0,0001	 8000
-1,0494995	 -0,0001	 8010,8108
-1,0482788	 -0,0001	 8021,6216
-1,0498047	 -0,0001	 8032,4324
-1,0473633	 -0,0001	 8043,2432
-1,0476685	 -0,0001	 8054,0541
-1,0479736	 -0,0001	 8064,8649
-1,0534668	 -0,0001	 8075,6757
-1,060791	 -0,0001	 8086,4865
-1,0653687	 -0,0001	 8097,2973
-1,0675049	 -0,0001	 8108,1081
-1,0620117	 -0,0001	 8118,9189
-1,0610962	 -0,0001	 8129,7297
-1,05896	 -0,0001	 8140,5405
-1,0491943	 -0,0001	 8151,3514
-1,0592651	 -0,0001	 8162,1622
-1,0687256	 -0,0001	 8172,973
-1,0620117	 -0,0001	 8183,7838
-1,072998	 -0,0001	 8194,5946
-1,0647583	 -0,0001	 8205,4054
-1,0540771	 -0,0001	 8216,2162
-1,055603	 -0,0001	 8227,027
-1,0647583	 -0,0001	 8237,8378
-1,0662842	 -0,0001	 8248,6486
-1,0653687	 -0,0001	 8259,4595
-1,0708618	 -0,0001	 8270,2703
-1,0733032	 -0,0001	 8281,0811
-1,0748291	 -0,0001	 8291,8919
-1,0678101	 -0,0001	 8302,7027
-1,0650635	 -0,0001	 8313,5135
-1,0644531	 -0,0001	 8324,3243
-1,065979	 -0,0001	 8335,1351
-1,0614014	 -0,0001	 8345,9459
-1,0577393	 -0,0001	 8356,7568
-1,0620117	 -0,0001	 8367,5676
-1,0668945	 -0,0001	 8378,3784
-1,0671997	 -0,0001	 8389,1892
-1,0653687	 -0,0001	 8400
-1,0665894	 -0,0001	 8410,8108
-1,0690308	 -0,0001	 8421,6216
-1,0717773	 -0,0001	 8432,4324
-1,0809326	 -0,0001	 8443,2432
-1,0803223	 -0,0001	 8454,0541
-1,0739136	 -0,0001	 8464,8649
-1,0760498	 -0,0001	 8475,6757
-1,0751343	 -0,0001	 8486,4865
-1,072998	 -0,0001	 8497,2973
-1,0742188	 -0,0001	 8508,1081
-1,0699463	 -0,0001	 8518,9189
-1,053772	 -0,0001	 8529,7297
-1,0601807	 -0,0001	 8540,5405
-1,0653687	 -0,0001	 8551,3514
-1,0647583	 -0,0001	 8562,1622
-1,0620117	 -0,0001	 8572,973
-1,0583496	 -0,0001	 8583,7838
-1,0513306	 -0,0001	 8594,5946
-1,0546875	 -0,0001	 8605,4054
-1,05896	 -0,0001	 8616,2162
-1,0620117	 -0,0001	 8627,027
-1,0604858	 -0,0001	 8637,8378
-1,0574341	 -0,0001	 8648,6486
-1,0598755	 -0,0001	 8659,4595
-1,0583496	 -0,0001	 8670,2703
-1,0516357	 -0,0001	 8681,0811
-1,055603	 -0,0001	 8691,8919
-1,0620117	 -0,0001	 8702,7027
-1,0595703	 -0,0001	 8713,5135
-1,0583496	 -0,0001	 8724,3243
-1,0577393	 -0,0001	 8735,1351
-1,0525513	 -0,0001	 8745,9459
-1,0461426	 -0,0001	 8756,7568
-1,0531616	 -0,0001	 8767,5676
-1,0531616	 -0,0001	 8778,3784
-1,0528564	 -0,0001	 8789,1892
-1,050415	 -0,0001	 8800
-1,0461426	 -0,0001	 8810,8108
-1,055603	 -0,0001	 8821,6216
-1,0543823	 -0,0001	 8832,4324
-1,0528564	 -0,0001	 8843,2432
-1,0482788	 -0,0001	 8854,0541
-1,0498047	 -0,0001	 8864,8649
-1,0525513	 -0,0001	 8875,6757
-1,0534668	 -0,0001	 8886,4865
-1,0522461	 -0,0001	 8897,2973
-1,0443115	 -0,0001	 8908,1081
-1,0430908	 -0,0001	 8918,9189
-1,0470581	 -0,0001	 8929,7297
-1,0476685	 -0,0001	 8940,5405
-1,0540771	 -0,0001	 8951,3514
-1,0571289	 -0,0001	 8962,1622
-1,0549927	 -0,0001	 8972,973
-1,0559082	 -0,0001	 8983,7838
-1,0565186	 -0,0001	 8994,5946
-1,0601807	 -0,0001	 9005,4054
-1,0568237	 -0,0001	 9016,2162
-1,0513306	 -0,0001	 9027,027
-1,0470581	 -0,0001	 9037,8378
-1,0467529	 -0,0001	 9048,6486
-1,0482788	 -0,0001	 9059,4595
-1,0528564	 -0,0001	 9070,2703
-1,0501099	 -0,0001	 9081,0811
-1,0516357	 -0,0001	 9091,8919
-1,0699463	 -0,0001	 9102,7027
-1,0824585	 -0,0001	 9113,5135
-1,0800171	 -0,0001	 9124,3243
-1,0742188	 -0,0001	 9135,1351
-1,0678101	 -0,0001	 9145,9459
-1,065979	 -0,0001	 9156,7568
-1,0736084	 -0,0001	 9167,5676
-1,0684204	 -0,0001	 9178,3784
-1,0644531	 -0,0001	 9189,1892
-1,0754395	 -0,0001	 9200
-1,0818481	 -0,0001	 9210,8108
-1,0772705	 -0,0001	 9221,6216
-1,0696411	 -0,0001	 9232,4324
-1,0638428	 -0,0001	 9243,2432
-1,0598755	 -0,0001	 9254,0541
-1,0580444	 -0,0001	 9264,8649
-1,0546875	 -0,0001	 9275,6757
-1,0522461	 -0,0001	 9286,4865
-1,0534668	 -0,0001	 9297,2973
-1,0507202	 -0,0001	 9308,1081
-1,0473633	 -0,0001	 9318,9189
-1,0391235	 -0,0001	 9329,7297
-1,0470581	 -0,0001	 9340,5405
-1,0437012	 -0,0001	 9351,3514
-1,0418701	 -0,0001	 9362,1622
-1,0440063	 -0,0001	 9372,973
-1,0494995	 -0,0001	 9383,7838
-1,0534668	 -0,0001	 9394,5946
-1,0498047	 -0,0001	 9405,4054
-1,0437012	 -0,0001	 9416,2162
-1,053772	 -0,0001	 9427,027
-1,0516357	 -0,0001	 9437,8378
-1,0546875	 -0,0001	 9448,6486
-1,0418701	 -0,0001	 9459,4595
-1,0391235	 -0,0001	 9470,2703
-1,0455322	 -0,0001	 9481,0811
-1,0510254	 -0,0001	 9491,8919
-1,0534668	 -0,0001	 9502,7027
-1,0568237	 -0,0001	 9513,5135
-1,0501099	 -0,0001	 9524,3243
-1,0467529	 -0,0001	 9535,1351
-1,0461426	 -0,0001	 9545,9459
-1,0388184	 -0,0001	 9556,7568
-1,0479736	 -0,0001	 9567,5676
-1,0464478	 -0,0001	 9578,3784
-1,0430908	 -0,0001	 9589,1892
-1,0458374	 -0,0001	 9600
-1,0443115	 -0,0001	 9610,8108
-1,0461426	 -0,0001	 9621,6216
-1,050415	 -0,0001	 9632,4324
-1,0406494	 -0,0001	 9643,2432
-1,0415649	 -0,0001	 9654,0541
-1,0464478	 -0,0001	 9664,8649
-1,0491943	 -0,0001	 9675,6757
-1,0531616	 -0,0001	 9686,4865
-1,0513306	 -0,0001	 9697,2973
-1,0522461	 -0,0001	 9708,1081
-1,0583496	 -0,0001	 9718,9189
-1,053772	 -0,0001	 9729,7297
-1,0501099	 -0,0001	 9740,5405
-1,0464478	 -0,0001	 9751,3514
-1,0412598	 -0,0001	 9762,1622
-1,0455322	 -0,0001	 9772,973
-1,0510254	 -0,0001	 9783,7838
-1,0580444	 -0,0001	 9794,5946
-1,0690308	 -0,0001	 9805,4054
-1,0720825	 -0,0001	 9816,2162
-1,0684204	 -0,0001	 9827,027
-1,076355	 -0,0001	 9837,8378
-1,0772705	 -0,0001	 9848,6486
-1,0668945	 -0,0001	 9859,4595
-1,0690308	 -0,0001	 9870,2703
-1,0733032	 -0,0001	 9881,0811
-1,0720825	 -0,0001	 9891,8919
-1,0549927	 -0,0001	 9902,7027
-1,0565186	 -0,0001	 9913,5135
-1,0586548	 -0,0001	 9924,3243
-1,0720825	 -0,0001	 9935,1351
-1,0662842	 -0,0001	 9945,9459
-1,0598755	 -0,0001	 9956,7568
-1,0549927	 -0,0001	 9967,5676
-1,0583496	 -0,0001	 9978,3784
-1,0586548	 -0,0001	 9989,1892
-1,0525513	 -0,0001	 10000
-1,0620117	 -0,0001	 10010,811
-1,0629272	 -0,0001	 10021,622
-1,0620117	 -0,0001	 10032,432
-1,0632324	 -0,0001	 10043,243
-1,0534668	 -0,0001	 10054,054
-1,043396	 -0,0001	 10064,865
-1,0415649	 -0,0001	 10075,676
-1,0446167	 -0,0001	 10086,486
-1,0531616	 -0,0001	 10097,297
-1,0586548	 -0,0001	 10108,108
-1,0617065	 -0,0001	 10118,919
-1,0601807	 -0,0001	 10129,73
-1,0479736	 -0,0001	 10140,541
-1,0565186	 -0,0001	 10151,351
-1,0620117	 -0,0001	 10162,162
-1,055603	 -0,0001	 10172,973
-1,0525513	 -0,0001	 10183,784
-1,060791	 -0,0001	 10194,595
-1,0583496	 -0,0001	 10205,405
-1,0632324	 -0,0001	 10216,216
-1,0647583	 -0,0001	 10227,027
-1,0571289	 -0,0001	 10237,838
-1,0491943	 -0,0001	 10248,649
-1,0516357	 -0,0001	 10259,459
-1,0507202	 -0,0001	 10270,27
-1,0516357	 -0,0001	 10281,081
-1,055603	 -0,0001	 10291,892
-1,0501099	 -0,0001	 10302,703
-1,0519409	 -0,0001	 10313,514
-1,0571289	 -0,0001	 10324,324
-1,0592651	 -0,0001	 10335,135
-1,0592651	 -0,0001	 10345,946
-1,0534668	 -0,0001	 10356,757
-1,050415	 -0,0001	 10367,568
-1,0540771	 -0,0001	 10378,378
-1,0549927	 -0,0001	 10389,189
-1,0595703	 -0,0001	 10400
-1,0592651	 -0,0001	 10410,811
-1,0549927	 -0,0001	 10421,622
-1,053772	 -0,0001	 10432,432
-1,0562134	 -0,0001	 10443,243
-1,0546875	 -0,0001	 10454,054
-1,0510254	 -0,0001	 10464,865
-1,0583496	 -0,0001	 10475,676
-1,0632324	 -0,0001	 10486,486
-1,0662842	 -0,0001	 10497,297
-1,0626221	 -0,0001	 10508,108
-1,0592651	 -0,0001	 10518,919
-1,0546875	 -0,0001	 10529,73
-1,0494995	 -0,0001	 10540,541
-1,0516357	 -0,0001	 10551,351
-1,0568237	 -0,0001	 10562,162
-1,055603	 -0,0001	 10572,973
-1,0583496	 -0,0001	 10583,784
-1,0568237	 -0,0001	 10594,595
-1,0580444	 -0,0001	 10605,405
-1,0620117	 -0,0001	 10616,216
-1,0592651	 -0,0001	 10627,027
-1,0604858	 -0,0001	 10637,838
-1,0614014	 -0,0001	 10648,649
-1,0614014	 -0,0001	 10659,459
-1,0549927	 -0,0001	 10670,27
-1,0522461	 -0,0001	 10681,081
-1,055603	 -0,0001	 10691,892
-1,0452271	 -0,0001	 10702,703
-1,0421753	 -0,0001	 10713,514
-1,0421753	 -0,0001	 10724,324
-1,0443115	 -0,0001	 10735,135
-1,0568237	 -0,0001	 10745,946
-1,05896	 -0,0001	 10756,757
-1,0650635	 -0,0001	 10767,568
-1,0617065	 -0,0001	 10778,378
-1,0592651	 -0,0001	 10789,189
-1,0568237	 -0,0001	 10800
